,LUCA,Aves,Passeriformes,Tyrannidae,cell_ids,Dist.to.road_m,Elevation_m,MaxTemp_m,MeanTemp_m,MinTemp_m,Population_m,Precipitation_m,SolarRadiation_m,VaporPres_m,WindSp_m,Longitude,Latitude,wwf_mhtnum,wwf_mhtnam,covid,name,cov_id,tipos,geometry
73,1.0,0.0,0.0,0.0,250034,2746.86951172,59.1666666667,31.0509257979,25.7388888774,20.415277799,55.098546558,210.37037037,16153.5648148,2.46590275069,2.18171295386,-96.328563416,18.233389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105552,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,10762.0,Selva Alta Perennifolia,POINT (-96.32856341599999 18.233389801)
74,1.0,0.0,0.0,0.0,239935,6334.87729492,2579.22222222,19.6745370339,12.754629623,5.84004628603,35.9699223836,66.2546296296,18188.4606481,0.957384256715,2.50648147861,-98.582563416,20.144389801,3.0,Tropical and Subtropical Coniferous Forests,9000,BOSQUE DE PINO-ENCINO,9193.0,Bosque de Pino,POINT (-98.582563416 20.144389801)
75,0.0,0.0,0.0,0.0,237955,2225.23932129,388.888888889,26.8116666794,21.7469444646,16.6855555508,68.8926325904,169.427777778,17508.9888889,2.20424999661,1.42555555072,-97.945563416,20.536389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105725,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8789.0,Selva Alta Perennifolia,POINT (-97.945563416 20.536389801)
76,1.0,0.0,0.0,0.0,235314,1863.85662598,114.333333333,28.8439814206,23.6344906622,18.424768545,15.103726546,111.842592593,17169.4583333,2.44997686037,2.16712962698,-97.602563416,21.075389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.602563416 21.075389801)
77,1.0,0.0,0.0,0.0,238209,4886.19958008,448.444444444,26.709722148,21.6697221862,16.6316666524,37.9069405238,170.033333333,17314.4027778,2.18883332577,1.51111109919,-97.798563416,20.487389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,82929,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.79856341599999 20.487389801)
78,0.0,0.0,0.0,0.0,246581,3380.58109538,2060.33333333,25.8481481296,17.9928240555,10.1363425873,66.7802175416,79.724537037,17742.3333333,1.19435186091,1.93472220666,-98.631563416,18.821389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,70456,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.63156341600001 18.821389801)
79,1.0,1.0,1.0,0.0,241434,2154.58822754,2043.16666667,20.2273148629,14.7847222288,9.34004630314,409.051234775,85.724537037,16770.8217593,1.26689814818,1.78726851581,-97.406563416,19.850389801,3.0,Tropical and Subtropical Coniferous Forests,15376,BOSQUE DE ENCINO-PINO,9546.0,Bosque de Encino,POINT (-97.406563416 19.850389801)
80,1.0,1.0,0.0,0.0,244418,3822.93847656,23.1111111111,31.2966665586,25.0586111493,18.827222342,67.3454662323,92.9944444444,16442.0888889,2.55769444307,3.31222220659,-96.328563416,19.262389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64313,AGRICULTURA DE RIEGO SEMIPERMANENTE,10015.0,Pastizal Cultivado,POINT (-96.32856341599999 19.262389801)
81,1.0,1.0,1.0,1.0,250643,4221.96534831,94.0,30.8439814206,25.3694444497,19.8956018775,171.715885268,271.106481481,16357.6458333,2.41840277805,2.04745367694,-96.524563416,18.135389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,19217,CUERPO DE AGUA,11020.0,Pastizal Cultivado,POINT (-96.52456341600001 18.135389801)
82,1.0,0.0,0.0,0.0,244626,1019.14834473,2215.0,24.1384258491,15.72106487,7.30046292643,1439.54104784,63.9398148148,17921.525463,1.12916667125,1.97129627731,-98.239563416,19.213389801,3.0,Tropical and Subtropical Coniferous Forests,119089,ZONA URBANA,8684.0,Agricultura de Temporal,POINT (-98.239563416 19.213389801)
83,0.0,0.0,0.0,0.0,238937,3953.67091797,2185.33333333,23.6863426323,16.0268518329,8.36388889065,53.7593238884,39.0277777778,18841.4652778,1.12456018657,2.27476851366,-99.072563416,20.340389801,13.0,Deserts and Xeric Shrublands,20573,CUERPO DE AGUA,9008.0,Matorral Desertico Rosetofilo,POINT (-99.07256341599999 20.340389801)
84,1.0,1.0,1.0,1.0,253790,5770.33401367,1165.88888889,30.6671296623,23.973379612,17.2780092314,4.06635780467,80.6111111111,16713.3333333,1.73266203453,2.08935186294,-96.867563416,17.596389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64872,SELVA BAJA CADUCIFOLIA,10897.0,Selva Baja Caducifolia,POINT (-96.867563416 17.596389801)
85,1.0,1.0,1.0,1.0,242915,1880.79698242,2503.55555556,21.3205555333,13.5286111169,5.7452778048,23.0549282551,40.6027777778,17380.95,1.0291944469,2.08222219249,-97.504563416,19.556389801,13.0,Deserts and Xeric Shrublands,6952,BOSQUE DE PINO,9793.0,Matorral Desertico Rosetofilo,POINT (-97.504563416 19.556389801)
86,1.0,0.0,0.0,0.0,243155,4258.76347656,3135.66666667,16.6312500216,10.4296296184,4.22893518485,48.0843118297,81.275462963,17374.8773148,0.78516203579,2.78611110923,-97.847563416,19.507389801,3.0,Tropical and Subtropical Coniferous Forests,6938,BOSQUE DE PINO,9849.0,Bosque de Oyamel,POINT (-97.847563416 19.507389801)
87,1.0,1.0,1.0,1.0,244665,1242.57980469,18.8888888889,31.3645832671,25.1497684938,18.936574097,135.706912676,91.5300925926,16369.5046296,2.55469906992,3.16064817044,-96.328563416,19.213389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64313,AGRICULTURA DE RIEGO SEMIPERMANENTE,10015.0,Pastizal Cultivado,POINT (-96.32856341599999 19.213389801)
88,1.0,1.0,1.0,1.0,244137,5391.38586914,2832.11111111,18.2101852408,11.3696759641,4.53194444192,63.5863851441,72.0069444444,17596.0462963,0.883611109936,2.49791667417,-98.043563416,19.311389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.043563416 19.311389801)
89,0.0,0.0,0.0,0.0,239218,793.137080078,109.222222222,29.0233798071,23.8620370715,18.7032407169,129.77608596,132.291666667,16982.4050926,2.43701389653,1.70046297654,-97.553563416,20.291389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,82849,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.553563416 20.291389801)
90,1.0,0.0,0.0,0.0,249125,1779.494104,23.6666666667,31.1437499788,25.8548610343,20.560185141,47.4239303801,127.590277778,15966.5092593,2.51254622473,2.47013888729,-96.132563416,18.380389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,85161,AGRICULTURA DE TEMPORAL SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-96.132563416 18.380389801)
91,1.0,0.0,0.0,0.0,239443,2642.07885254,2164.88888889,22.2594907328,15.0247685644,7.79143519258,41.2346251011,60.6134259259,18514.1805556,1.14349537163,2.16874998753,-98.680563416,20.242389801,3.0,Tropical and Subtropical Coniferous Forests,7078,BOSQUE DE PINO,8967.0,Bosque de Encino,POINT (-98.680563416 20.242389801)
92,1.0,0.0,0.0,0.0,253521,2989.15701172,1805.33333333,22.3533333566,17.3152777884,12.2777777765,8.22090098063,217.827777778,15898.3694444,1.32188888755,2.33861110608,-96.475563416,17.645389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,6268,BOSQUE MESÓFILO DE MONTAÑA,11184.0,Bosque Mesofilo de Montana,POINT (-96.475563416 17.645389801)
93,1.0,0.0,0.0,0.0,254326,3602.96873047,2477.0,22.40069441,15.5877314916,8.77430555666,11.2573279937,63.4884259259,17004.7546296,1.07597222014,2.37129629431,-97.651563416,17.498389801,3.0,Tropical and Subtropical Coniferous Forests,47076,PASTIZAL INDUCIDO,11156.0,Agricultura de Temporal,POINT (-97.651563416 17.498389801)
94,1.0,0.0,0.0,0.0,253217,5194.29076172,1685.5,28.829398142,21.2747685556,13.7171296544,31.8716570271,53.8055555556,17315.974537,1.38222221727,1.97291666159,-97.749563416,17.694389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,47358,PASTIZAL INDUCIDO,11156.0,Agricultura de Temporal,POINT (-97.749563416 17.694389801)
95,1.0,0.0,0.0,0.0,241417,1271.17087402,2668.0,19.651388877,12.667129638,5.68402780648,35.4589341879,63.9699074074,18012.4097222,0.946203695679,2.37361111961,-98.239563416,19.850389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.239563416 19.850389801)
96,1.0,0.0,0.0,0.0,249414,2199.02722656,2184.66666667,22.2476851543,16.6363426105,11.0243055732,14.4497882525,162.877314815,16010.2384259,1.31699073867,2.03078702948,-96.916563416,18.331389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,6285,BOSQUE MESÓFILO DE MONTAÑA,10596.0,Bosque Mesofilo de Montana,POINT (-96.916563416 18.331389801)
97,1.0,0.0,0.0,0.0,245102,3029.00114258,3164.88888889,19.0712963652,11.6928240524,4.31319445682,55.2654763328,93.8819444444,17725.5439815,0.769629627328,2.9891203664,-98.974563416,19.115389801,3.0,Tropical and Subtropical Coniferous Forests,6824,BOSQUE DE PINO,8684.0,Agricultura de Temporal,POINT (-98.974563416 19.115389801)
98,1.0,0.0,0.0,0.0,252121,1435.71688477,1574.66666667,26.9938889186,19.9580555518,12.9147222175,27.5261206627,212.275,15889.6972222,1.47591666679,2.06249998444,-96.720563416,17.890389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,89593,VEGETACIÓN SECUNDARIA ARBÓREA DE BOSQUE MESÓFILO DE MONTAÑA,11184.0,Bosque Mesofilo de Montana,POINT (-96.720563416 17.890389801)
99,1.0,0.0,0.0,0.0,248195,2386.97051758,1122.66666667,32.4168981358,24.1819444939,15.9425925767,216.245611615,64.5671296296,17979.9027778,1.7160648091,1.55902776205,-98.631563416,18.527389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107854,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10432.0,Agricultura de Riego,POINT (-98.63156341600001 18.527389801)
100,1.0,0.0,0.0,0.0,252099,3514.24487793,1910.88888889,26.9886574083,19.8562500035,12.7247685216,28.1440063053,53.9583333333,17127.4768519,1.26289351505,2.03449072744,-97.798563416,17.890389801,3.0,Tropical and Subtropical Coniferous Forests,94434,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,11157.0,Bosque de Encino,POINT (-97.79856341599999 17.890389801)
101,1.0,0.0,0.0,0.0,247665,2456.60868652,277.333333333,30.0969907487,24.4500000344,18.803472243,260.137060928,227.236111111,16088.7222222,2.30722223112,1.91481480389,-96.671563416,18.625389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,83171,AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-96.671563416 18.625389801)
102,1.0,0.0,0.0,0.0,240674,1604.24688965,2674.11111111,20.1280092862,12.8317129612,5.5374999979,28.1757169829,60.7453703704,18100.974537,0.93423611105,2.50185185947,-98.484563416,19.997389801,3.0,Tropical and Subtropical Coniferous Forests,71447,AGRICULTURA DE TEMPORAL ANUAL,9422.0,Bosque de Pino,POINT (-98.484563416 19.997389801)
103,1.0,1.0,1.0,1.0,239686,5830.31293945,2837.22222222,18.8888888386,12.2505555444,5.60666667091,53.3139141719,70.8138888889,18170.1944444,0.872333330082,2.78861111866,-98.729563416,20.193389801,3.0,Tropical and Subtropical Coniferous Forests,5624,BOSQUE DE OYAMEL,9186.0,Bosque de Oyamel,POINT (-98.729563416 20.193389801)
104,1.0,1.0,1.0,1.0,247908,7707.57429688,1102.33333333,32.7380555842,24.4172221979,16.0947222736,98.3950946172,68.3833333333,17938.0722222,1.72938887709,1.53444443246,-98.729563416,18.576389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,62960,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,10640.0,Selva Baja Caducifolia,POINT (-98.729563416 18.576389801)
105,1.0,0.0,0.0,0.0,250329,1864.20130208,1605.66666667,24.3555555388,18.3611111244,12.3655092628,78.9537151125,203.923611111,15884.1203704,1.36310185161,1.98472220368,-96.818563416,18.184389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,89600,VEGETACIÓN SECUNDARIA ARBÓREA DE BOSQUE MESÓFILO DE MONTAÑA,10596.0,Bosque Mesofilo de Montana,POINT (-96.818563416 18.184389801)
106,1.0,0.0,0.0,0.0,252937,6116.66632812,1819.11111111,27.5819444436,20.2476852028,12.9164351953,10.2244671186,58.7662037037,17323.0,1.30587962766,1.9821759134,-97.896563416,17.743389801,3.0,Tropical and Subtropical Coniferous Forests,94324,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,11209.0,Bosque de Encino,POINT (-97.89656341600001 17.743389801)
107,1.0,0.0,0.0,0.0,238969,1609.86149902,191.444444444,28.6758333153,23.5144444307,18.3541666667,83.2724423726,138.997222222,16876.8416667,2.38122221596,1.76750000152,-97.504563416,20.340389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,116189,VEGETACIÓN SECUNDARIA HERBÁCEA DE SELVA ALTA PERENNIFOLIA,7291.0,Pastizal Cultivado,POINT (-97.504563416 20.340389801)
108,1.0,1.0,1.0,1.0,241152,1254.60233398,2285.44444444,24.0460648316,15.3583334309,6.67523149373,259.389684041,45.5856481481,18694.2037037,1.07666666737,2.26574072407,-99.121563416,19.899389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,9501.0,Pastizal Cultivado,POINT (-99.121563416 19.899389801)
109,1.0,0.0,0.0,0.0,251846,2728.30086426,104.333333333,30.0436110602,25.2205556446,20.3997222847,8.41406531073,275.05,16511.0972222,2.41736111608,2.18388887246,-96.279563416,17.939389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,19217,CUERPO DE AGUA,10848.0,Cuerpos de Agua,POINT (-96.279563416 17.939389801)
110,1.0,0.0,0.0,0.0,243880,1280.61359863,2460.5,22.9395833236,14.5962963082,6.25879628901,234.10165596,67.7800925926,18047.0833333,1.01902778005,2.21111111784,-98.533563416,19.360389801,3.0,Tropical and Subtropical Coniferous Forests,70631,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.53356341600001 19.360389801)
111,1.0,1.0,0.0,0.0,239482,333.333333333,2.66666666667,28.4694444338,24.3236114714,20.1680556933,61.3224844251,140.041666667,17032.875,2.55916666985,3.25277778175,-96.784393579,20.230016008,14.0,Mangroves,41911,PASTIZAL CULTIVADO,,NaN,POINT (-96.784393579 20.230016008)
112,1.0,0.0,0.0,0.0,237474,11092.5701172,160.0,28.6851851101,23.0506943906,17.4124999709,71.3602621714,127.215277778,17504.5439815,2.37291665154,1.47800924739,-97.896563416,20.634389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,82920,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.89656341600001 20.634389801)
113,1.0,0.0,0.0,0.0,236016,1889.86149902,293.555555556,28.3995370158,22.7108796217,17.0217592319,67.3139679591,149.388888889,17796.9976852,2.27243055238,1.31736111779,-98.288563416,20.928389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42262,PASTIZAL CULTIVADO,8420.0,Pastizal Cultivado,POINT (-98.288563416 20.928389801)
114,1.0,1.0,1.0,1.0,234845,866.011264648,262.777777778,28.1115740714,22.7858795766,17.4527777853,123.132493867,134.75462963,17322.6759259,2.31157406502,1.73518518634,-97.847563416,21.173389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.847563416 21.173389801)
115,0.0,0.0,0.0,0.0,236012,5467.72550781,684.111111111,26.8865740741,21.717129619,16.5416666733,55.3097156525,158.032407407,17928.400463,2.0105786972,1.36180556069,-98.484563416,20.928389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,89383,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE MESÓFILO DE MONTAÑA,8368.0,Agricultura de Temporal,POINT (-98.484563416 20.928389801)
116,0.0,0.0,0.0,0.0,237707,2364.69507813,615.0,25.5458333713,20.898611104,16.2530092641,28.2484953668,187.527777778,17650.4444444,2.06043981347,1.39999999603,-98.141563416,20.585389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84652,AGRICULTURA DE TEMPORAL PERMANENTE,8598.0,Pastizal Cultivado,POINT (-98.141563416 20.585389801)
117,1.0,0.0,0.0,0.0,249131,1019.14834473,7.0,30.8263886063,25.7724536657,20.7168980704,66.8729973634,122.9375,16092.3680556,2.54087961879,2.75763890092,-95.838563416,18.380389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,83166,AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-95.838563416 18.380389801)
118,1.0,0.0,0.0,0.0,246829,7499.59462891,1836.66666667,27.9263888818,19.9435185282,11.9638888946,32.0825117959,78.6111111111,17864.9930556,1.3223148118,1.79004628929,-98.680563416,18.772389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,108063,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,8684.0,Agricultura de Temporal,POINT (-98.680563416 18.772389801)
119,1.0,1.0,1.0,0.0,252397,3261.86783203,843.111111111,31.8981481217,24.9736111208,18.0502314855,12.0320028199,66.4560185185,16517.3217593,1.92428240456,1.93981480102,-96.965563416,17.841389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64872,SELVA BAJA CADUCIFOLIA,10897.0,Selva Baja Caducifolia,POINT (-96.96556341599999 17.841389801)
120,1.0,1.0,1.0,0.0,246140,3149.58369629,31.8333333333,31.044675774,25.4534722169,19.8641203156,30.3129507436,120.363425926,16073.2152778,2.5493749943,3.15208334945,-96.083563416,18.919389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,85183,AGRICULTURA DE TEMPORAL SEMIPERMANENTE,10082.0,Agricultura de Temporal,POINT (-96.083563416 18.919389801)
121,1.0,0.0,0.0,0.0,250027,3336.85838379,422.5,29.8849536357,24.2266203827,18.5678240789,88.8944424947,271.439814815,16066.7291667,2.19064814791,1.91574073776,-96.671563416,18.233389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106542,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,10560.0,Selva Alta Perennifolia,POINT (-96.671563416 18.233389801)
122,1.0,1.0,1.0,1.0,244362,1518.29668945,2267.77777778,23.3849999905,15.8686111318,8.34583333466,3146.44387207,56.1861111111,18339.5416667,1.0966389017,2.11583332486,-99.072563416,19.262389801,13.0,Deserts and Xeric Shrublands,60113,AGRICULTURA DE RIEGO ANUAL,8684.0,Agricultura de Temporal,POINT (-99.07256341599999 19.262389801)
123,0.0,0.0,0.0,0.0,235066,3967.87773926,132.777777778,29.5891204719,23.8796295987,18.170601847,52.5225437482,127.43287037,17788.1967593,2.36949074462,1.33773148777,-98.288563416,21.124389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42303,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-98.288563416 21.124389801)
124,1.0,1.0,1.0,1.0,247664,1856.44641602,518.666666667,28.8886110518,23.2874999576,17.6830555651,252.498320262,230.397222222,15928.0222222,2.1565555546,1.82805554105,-96.720563416,18.625389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106578,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,10560.0,Selva Alta Perennifolia,POINT (-96.720563416 18.625389801)
125,1.0,1.0,0.0,0.0,240712,1167.73941406,51.3333333333,29.3020832848,24.5131945169,19.7254629687,89.846956518,131.694444444,16715.599537,2.53780092299,3.18425927173,-96.622563416,19.997389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41889,PASTIZAL CULTIVADO,8875.0,Pastizal Cultivado,POINT (-96.62256341600001 19.997389801)
126,1.0,0.0,0.0,0.0,241648,1122.20798828,2264.66666667,24.2659721772,15.6210646983,6.97337964453,1089.34914737,47.3009259259,18566.4907407,1.08483796153,2.21736110636,-99.072563416,19.801389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,9614.0,Agricultura de Riego,POINT (-99.07256341599999 19.801389801)
127,1.0,0.0,0.0,0.0,246628,1045.72102458,60.7777777778,31.153472428,25.4273146126,19.6944446122,23.117806938,103.895833333,15963.0833333,2.49550920614,2.4770833309,-96.328563416,18.821389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40453,PASTIZAL CULTIVADO,10015.0,Pastizal Cultivado,POINT (-96.32856341599999 18.821389801)
128,0.0,0.0,0.0,0.0,249087,1529.86149902,1782.0,26.3377314938,19.6268518236,12.9138888982,9.59903482596,53.6550925926,17275.1365741,1.32805555866,1.85509257819,-97.994563416,18.380389801,13.0,Deserts and Xeric Shrublands,102147,VEGETACIÓN SECUNDARIA ARBUSTIVA DE CHAPARRAL,10536.0,Selva Baja Caducifolia,POINT (-97.99456341600001 18.380389801)
129,1.0,1.0,1.0,1.0,243419,4505.33174642,1471.0,22.4763889004,17.3377314674,12.2011574098,171.276218202,125.967592593,16072.7222222,1.51699074165,1.67708334492,-97.014563416,19.458389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,89281,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE MESÓFILO DE MONTAÑA,9858.0,Bosque Mesofilo de Montana,POINT (-97.014563416 19.458389801)
130,1.0,0.0,0.0,0.0,249093,1141.0934375,1823.88888889,25.4092592619,18.8249999925,12.2418981349,12.5934422811,49.1342592593,17067.4861111,1.29020833293,1.90486109284,-97.700563416,18.380389801,13.0,Deserts and Xeric Shrublands,29538,MATORRAL DESÉRTICO ROSETÓFILO,10850.0,Agricultura de Temporal,POINT (-97.70056341599999 18.380389801)
